id,created_at,updated_at,name,quantity,price,order,brand
529,2023-11-03 07:24:54,2023-11-03 07:24:54,Robot TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,529,ROBOT
530,2023-11-03 07:24:54,2023-11-03 07:24:54,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,530,ROBOT
531,2023-11-03 07:24:54,2023-11-03 07:24:54,SanDisk CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,531,SANDISK
532,2023-11-03 07:24:54,2023-11-03 07:24:54,SanDisk Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,532,SANDISK
533,2023-11-03 07:24:54,2023-11-03 07:24:54,SanDisk SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,533,SANDISK
534,2023-11-03 07:24:54,2023-11-03 07:24:54,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,534,SANDISK
535,2023-11-03 07:24:54,2023-11-03 07:24:54,Sandisk Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,535,SANDISK
536,2023-11-03 07:24:54,2023-11-03 07:24:54,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,536,TEAMGROUP
537,2023-11-03 07:24:54,2023-11-03 07:24:54,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,537,TEAMGROUP
538,2023-11-03 07:24:54,2023-11-03 07:24:54,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,538,TEAMGROUP
539,2023-11-03 07:24:54,2023-11-03 07:24:54,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,539,TEAMGROUP
540,2023-11-03 07:24:54,2023-11-03 07:24:54,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,540,TEAMGROUP
541,2023-11-03 07:24:54,2023-11-03 07:24:54,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,541,GM
542,2023-11-03 07:24:54,2023-11-03 07:24:54,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,542,GM
543,2023-11-03 07:24:54,2023-11-03 07:24:54,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,543,GM
544,2023-11-03 07:24:53,2023-11-03 07:24:53,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,544,GM
545,2023-11-03 07:24:53,2023-11-03 07:24:53,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,545,GM
546,2023-11-03 07:24:53,2023-11-03 07:24:53,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,546,Rinnai
547,2023-11-03 07:24:53,2023-11-03 07:24:53,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,547,Rinnai
548,2023-11-03 07:24:53,2023-11-03 07:24:53,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,548,Rinnai
549,2023-11-03 07:24:53,2023-11-03 07:24:53,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,549,Rinnai
550,2023-11-03 07:24:53,2023-11-03 07:24:53,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,550,Rinnai
551,2023-11-03 07:24:53,2023-11-03 07:24:53,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,551,Xiaomi
552,2023-11-03 07:24:53,2023-11-03 07:24:53,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,552,Xiaomi
553,2023-11-03 07:24:53,2023-11-03 07:24:53,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,553,Xiaomi
554,2023-11-03 07:24:53,2023-11-03 07:24:53,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,554,Xiaomi
555,2023-11-03 07:24:53,2023-11-03 07:24:53,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,555,Xiaomi
556,2023-11-03 07:24:53,2023-11-03 07:24:53,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,556,BARDI
557,2023-11-03 07:24:53,2023-11-03 07:24:53,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,557,BARDI
558,2023-11-03 07:24:53,2023-11-03 07:24:53,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,558,BARDI
559,2023-11-03 07:24:53,2023-11-03 07:24:53,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,559,BARDI
560,2023-11-03 07:24:53,2023-11-03 07:24:53,BARDI Dual Smart Plug,1,230000,560,BARDI
561,2023-11-03 07:24:52,2023-11-03 07:24:52,Chino Pants Erigo,1,129000,561,Erigo
562,2023-11-03 07:24:52,2023-11-03 07:24:52,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,562,Erigo
563,2023-11-03 07:24:52,2023-11-03 07:24:52,Erigo T-Shirt Kuina Navy Unisex,1,250000,563,Erigo
564,2023-11-03 07:24:52,2023-11-03 07:24:52,Erigo Chino Pants Beryl Emerald Unisex,1,149000,564,Erigo
565,2023-11-03 07:24:52,2023-11-03 07:24:52,Erigo Jogger Pants Jessie Black,1,149000,565,Erigo
566,2023-11-03 07:24:52,2023-11-03 07:24:52,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,566,ROBOT
567,2023-11-03 07:24:52,2023-11-03 07:24:52,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,567,ROBOT
568,2023-11-03 07:24:52,2023-11-03 07:24:52,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,568,ROBOT
569,2023-11-03 07:24:51,2023-11-03 07:24:51,Robot TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,569,ROBOT
570,2023-11-03 07:24:51,2023-11-03 07:24:51,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,570,ROBOT
571,2023-11-03 07:24:51,2023-11-03 07:24:51,SanDisk CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,571,SANDISK
572,2023-11-03 07:24:51,2023-11-03 07:24:51,SanDisk Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,572,SANDISK
573,2023-11-03 07:24:51,2023-11-03 07:24:51,SanDisk SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,573,SANDISK
574,2023-11-03 07:24:51,2023-11-03 07:24:51,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,574,SANDISK
575,2023-11-03 07:24:51,2023-11-03 07:24:51,Sandisk Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,575,SANDISK
576,2023-11-03 07:24:51,2023-11-03 07:24:51,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,576,TEAMGROUP
577,2023-11-03 07:24:51,2023-11-03 07:24:51,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,577,TEAMGROUP
578,2023-11-03 07:24:51,2023-11-03 07:24:51,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,578,TEAMGROUP
579,2023-11-03 07:24:51,2023-11-03 07:24:51,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,579,TEAMGROUP
580,2023-11-03 07:24:51,2023-11-03 07:24:51,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,580,TEAMGROUP
581,2023-11-03 07:24:51,2023-11-03 07:24:51,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,581,GM
582,2023-11-03 07:24:51,2023-11-03 07:24:51,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,582,GM
583,2023-11-03 07:24:50,2023-11-03 07:24:50,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,583,GM
584,2023-11-03 07:24:50,2023-11-03 07:24:50,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,584,GM
585,2023-11-03 07:24:50,2023-11-03 07:24:50,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,585,GM
586,2023-11-03 07:24:50,2023-11-03 07:24:50,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,586,Rinnai
587,2023-11-03 07:24:50,2023-11-03 07:24:50,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,587,Rinnai
588,2023-11-03 07:24:50,2023-11-03 07:24:50,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,588,Rinnai
589,2023-11-03 07:24:50,2023-11-03 07:24:50,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,589,Rinnai
590,2023-11-03 07:24:50,2023-11-03 07:24:50,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,590,Rinnai
591,2023-11-03 07:24:50,2023-11-03 07:24:50,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,591,Xiaomi
592,2023-11-03 07:24:50,2023-11-03 07:24:50,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,592,Xiaomi
593,2023-11-03 07:24:50,2023-11-03 07:24:50,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,593,Xiaomi
594,2023-11-03 07:24:49,2023-11-03 07:24:49,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,594,Xiaomi
595,2023-11-03 07:24:49,2023-11-03 07:24:49,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,595,Xiaomi
596,2023-11-03 07:24:49,2023-11-03 07:24:49,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,596,BARDI
597,2023-11-03 07:24:49,2023-11-03 07:24:49,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,597,BARDI
598,2023-11-03 07:24:49,2023-11-03 07:24:49,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,598,BARDI
599,2023-11-03 07:24:49,2023-11-03 07:24:49,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,599,BARDI
600,2023-11-03 07:24:49,2023-11-03 07:24:49,BARDI Dual Smart Plug,1,230000,600,BARDI
601,2023-11-03 07:24:49,2023-11-03 07:24:49,Chino Pants Erigo,1,129000,601,Erigo
602,2023-11-03 07:24:49,2023-11-03 07:24:49,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,602,Erigo
603,2023-11-03 07:24:49,2023-11-03 07:24:49,Erigo T-Shirt Kuina Navy Unisex,1,250000,603,Erigo
604,2023-11-03 07:24:49,2023-11-03 07:24:49,Erigo Chino Pants Beryl Emerald Unisex,1,149000,604,Erigo
605,2023-11-03 07:24:49,2023-11-03 07:24:49,Erigo Jogger Pants Jessie Black,1,149000,605,Erigo
606,2023-11-03 07:24:49,2023-11-03 07:24:49,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,606,ROBOT
607,2023-11-03 07:24:49,2023-11-03 07:24:49,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,607,ROBOT
608,2023-11-03 07:24:49,2023-11-03 07:24:49,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,608,ROBOT
609,2023-11-03 07:24:49,2023-11-03 07:24:49,Robot TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,609,ROBOT
610,2023-11-03 07:24:49,2023-11-03 07:24:49,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,610,ROBOT
611,2023-11-03 07:24:49,2023-11-03 07:24:49,SanDisk CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,611,SANDISK
612,2023-11-03 07:24:48,2023-11-03 07:24:48,SanDisk Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,612,SANDISK
613,2023-11-03 07:24:48,2023-11-03 07:24:48,SanDisk SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,613,SANDISK
614,2023-11-03 07:24:48,2023-11-03 07:24:48,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,614,SANDISK
615,2023-11-03 07:24:48,2023-11-03 07:24:48,Sandisk Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,615,SANDISK
616,2023-11-03 07:24:48,2023-11-03 07:24:48,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,616,TEAMGROUP
617,2023-11-03 07:24:48,2023-11-03 07:24:48,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,617,TEAMGROUP
618,2023-11-03 07:24:48,2023-11-03 07:24:48,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,618,TEAMGROUP
619,2023-11-03 07:24:48,2023-11-03 07:24:48,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,619,TEAMGROUP
620,2023-11-03 07:24:48,2023-11-03 07:24:48,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,620,TEAMGROUP
621,2023-11-03 07:24:48,2023-11-03 07:24:48,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,621,GM
622,2023-11-03 07:24:48,2023-11-03 07:24:48,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,622,GM
623,2023-11-03 07:24:48,2023-11-03 07:24:48,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,623,GM
624,2023-11-03 07:24:48,2023-11-03 07:24:48,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,624,GM
625,2023-11-03 07:24:47,2023-11-03 07:24:47,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,625,GM
626,2023-11-03 07:24:47,2023-11-03 07:24:47,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,626,Rinnai
627,2023-11-03 07:24:47,2023-11-03 07:24:47,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,627,Rinnai
628,2023-11-03 07:24:47,2023-11-03 07:24:47,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,628,Rinnai
629,2023-11-03 07:24:47,2023-11-03 07:24:47,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,629,Rinnai
630,2023-11-03 07:24:47,2023-11-03 07:24:47,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,630,Rinnai
631,2023-11-03 07:24:47,2023-11-03 07:24:47,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,631,Xiaomi
632,2023-11-03 07:24:47,2023-11-03 07:24:47,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,632,Xiaomi
633,2023-11-03 07:24:47,2023-11-03 07:24:47,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,633,Xiaomi
634,2023-11-03 07:24:47,2023-11-03 07:24:47,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,634,Xiaomi
635,2023-11-03 07:24:47,2023-11-03 07:24:47,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,635,Xiaomi
636,2023-11-03 07:24:47,2023-11-03 07:24:47,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,636,BARDI
637,2023-11-03 07:24:47,2023-11-03 07:24:47,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,637,BARDI
638,2023-11-03 07:24:46,2023-11-03 07:24:46,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,638,BARDI
639,2023-11-03 07:24:46,2023-11-03 07:24:46,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,639,BARDI
640,2023-11-03 07:24:46,2023-11-03 07:24:46,BARDI Dual Smart Plug,1,230000,640,BARDI
641,2023-11-03 07:24:46,2023-11-03 07:24:46,Chino Pants Erigo,1,129000,641,Erigo
642,2023-11-03 07:24:46,2023-11-03 07:24:46,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,642,Erigo
643,2023-11-03 07:24:46,2023-11-03 07:24:46,Erigo T-Shirt Kuina Navy Unisex,1,250000,643,Erigo
644,2023-11-03 07:24:46,2023-11-03 07:24:46,Erigo Chino Pants Beryl Emerald Unisex,1,149000,644,Erigo
645,2023-11-03 07:24:46,2023-11-03 07:24:46,Erigo Jogger Pants Jessie Black,1,149000,645,Erigo
646,2023-11-03 07:24:46,2023-11-03 07:24:46,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,646,ROBOT
647,2023-11-03 07:24:46,2023-11-03 07:24:46,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,647,ROBOT
648,2023-11-03 07:24:46,2023-11-03 07:24:46,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,648,ROBOT
649,2023-11-03 07:24:46,2023-11-03 07:24:46,Robot TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,649,ROBOT
650,2023-11-03 07:24:46,2023-11-03 07:24:46,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,650,ROBOT
651,2023-11-03 07:24:46,2023-11-03 07:24:46,SanDisk CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,651,SANDISK
652,2023-11-03 07:24:46,2023-11-03 07:24:46,SanDisk Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,652,SANDISK
653,2023-11-03 07:24:45,2023-11-03 07:24:45,SanDisk SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,653,SANDISK
654,2023-11-03 07:24:45,2023-11-03 07:24:45,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,654,SANDISK
655,2023-11-03 07:24:45,2023-11-03 07:24:45,Sandisk Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,655,SANDISK
656,2023-11-03 07:24:45,2023-11-03 07:24:45,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,656,TEAMGROUP
657,2023-11-03 07:24:45,2023-11-03 07:24:45,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,657,TEAMGROUP
658,2023-11-03 07:24:45,2023-11-03 07:24:45,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,658,TEAMGROUP
659,2023-11-03 07:24:45,2023-11-03 07:24:45,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,659,TEAMGROUP
660,2023-11-03 07:24:45,2023-11-03 07:24:45,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,660,TEAMGROUP
661,2023-11-03 07:24:45,2023-11-03 07:24:45,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,661,GM
662,2023-11-03 07:24:45,2023-11-03 07:24:45,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,662,GM
663,2023-11-03 07:24:45,2023-11-03 07:24:45,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,663,GM
664,2023-11-03 07:24:45,2023-11-03 07:24:45,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,664,GM
665,2023-11-03 07:24:45,2023-11-03 07:24:45,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,665,GM
666,2023-11-03 07:24:45,2023-11-03 07:24:45,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,666,Rinnai
667,2023-11-03 07:24:45,2023-11-03 07:24:45,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,667,Rinnai
668,2023-11-03 07:24:45,2023-11-03 07:24:45,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,668,Rinnai
669,2023-11-03 07:24:45,2023-11-03 07:24:45,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,669,Rinnai
670,2023-11-03 07:24:45,2023-11-03 07:24:45,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,670,Rinnai
671,2023-11-03 07:24:45,2023-11-03 07:24:45,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,671,Xiaomi
672,2023-11-03 07:24:45,2023-11-03 07:24:45,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,672,Xiaomi
673,2023-11-03 07:24:45,2023-11-03 07:24:45,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,673,Xiaomi
674,2023-11-03 07:24:45,2023-11-03 07:24:45,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,674,Xiaomi
675,2023-11-03 07:24:45,2023-11-03 07:24:45,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,675,Xiaomi
676,2023-11-03 07:24:44,2023-11-03 07:24:44,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,676,BARDI
677,2023-11-03 07:24:44,2023-11-03 07:24:44,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,677,BARDI
678,2023-11-03 07:24:44,2023-11-03 07:24:44,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,678,BARDI
679,2023-11-03 07:24:44,2023-11-03 07:24:44,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,679,BARDI
680,2023-11-03 07:24:44,2023-11-03 07:24:44,BARDI Dual Smart Plug,1,230000,680,BARDI
681,2023-11-03 07:24:44,2023-11-03 07:24:44,Chino Pants Erigo,1,129000,681,Erigo
682,2023-11-03 07:24:44,2023-11-03 07:24:44,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,682,Erigo
683,2023-11-03 07:24:44,2023-11-03 07:24:44,Erigo T-Shirt Kuina Navy Unisex,1,250000,683,Erigo
684,2023-11-03 07:24:44,2023-11-03 07:24:44,Erigo Chino Pants Beryl Emerald Unisex,1,149000,684,Erigo
685,2023-11-03 07:24:44,2023-11-03 07:24:44,Erigo Jogger Pants Jessie Black,1,149000,685,Erigo
686,2023-11-03 07:24:44,2023-11-03 07:24:44,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,686,ROBOT
687,2023-11-03 07:24:44,2023-11-03 07:24:44,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,687,ROBOT
688,2023-11-03 07:24:44,2023-11-03 07:24:44,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,688,ROBOT
689,2023-11-03 07:24:44,2023-11-03 07:24:44,Robot TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,689,ROBOT
690,2023-11-03 07:24:43,2023-11-03 07:24:43,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,690,ROBOT
691,2023-11-03 07:24:43,2023-11-03 07:24:43,SanDisk CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,691,SANDISK
692,2023-11-03 07:24:43,2023-11-03 07:24:43,SanDisk Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,692,SANDISK
693,2023-11-03 07:24:43,2023-11-03 07:24:43,SanDisk SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,693,SANDISK
694,2023-11-03 07:24:43,2023-11-03 07:24:43,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,694,SANDISK
695,2023-11-03 07:24:43,2023-11-03 07:24:43,Sandisk Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,695,SANDISK
