id,created_at,updated_at,name,quantity,price,order
378,2023-11-03 07:25:05,2023-11-03 07:25:05,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,378
379,2023-11-03 07:25:05,2023-11-03 07:25:05,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,379
380,2023-11-03 07:25:05,2023-11-03 07:25:05,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,380
381,2023-11-03 07:25:05,2023-11-03 07:25:05,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,381
382,2023-11-03 07:25:04,2023-11-03 07:25:04,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,382
383,2023-11-03 07:25:04,2023-11-03 07:25:04,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,383
384,2023-11-03 07:25:04,2023-11-03 07:25:04,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,384
385,2023-11-03 07:25:04,2023-11-03 07:25:04,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,385
386,2023-11-03 07:25:04,2023-11-03 07:25:04,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,386
387,2023-11-03 07:25:04,2023-11-03 07:25:04,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,387
388,2023-11-03 07:25:04,2023-11-03 07:25:04,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,388
389,2023-11-03 07:25:04,2023-11-03 07:25:04,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,389
390,2023-11-03 07:25:04,2023-11-03 07:25:04,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,390
391,2023-11-03 07:25:04,2023-11-03 07:25:04,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,391
392,2023-11-03 07:25:04,2023-11-03 07:25:04,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,392
393,2023-11-03 07:25:04,2023-11-03 07:25:04,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,393
394,2023-11-03 07:25:04,2023-11-03 07:25:04,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,394
395,2023-11-03 07:25:04,2023-11-03 07:25:04,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,395
396,2023-11-03 07:25:03,2023-11-03 07:25:03,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,396
397,2023-11-03 07:25:03,2023-11-03 07:25:03,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,397
398,2023-11-03 07:25:03,2023-11-03 07:25:03,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,398
399,2023-11-03 07:25:03,2023-11-03 07:25:03,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,399
400,2023-11-03 07:25:03,2023-11-03 07:25:03,BARDI Dual Smart Plug,1,230000,400
401,2023-11-03 07:25:03,2023-11-03 07:25:03,Chino Pants Erigo,1,129000,401
402,2023-11-03 07:25:03,2023-11-03 07:25:03,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,402
403,2023-11-03 07:25:03,2023-11-03 07:25:03,Erigo T-Shirt Kuina Navy Unisex,1,250000,403
404,2023-11-03 07:25:03,2023-11-03 07:25:03,Erigo Chino Pants Beryl Emerald Unisex,1,149000,404
405,2023-11-03 07:25:03,2023-11-03 07:25:03,Erigo Jogger Pants Jessie Black,1,149000,405
406,2023-11-03 07:25:03,2023-11-03 07:25:03,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,406
407,2023-11-03 07:25:03,2023-11-03 07:25:03,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,407
408,2023-11-03 07:25:03,2023-11-03 07:25:03,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,408
409,2023-11-03 07:25:03,2023-11-03 07:25:03,Robot TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,409
410,2023-11-03 07:25:03,2023-11-03 07:25:03,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,410
411,2023-11-03 07:25:03,2023-11-03 07:25:03,SanDisk CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,411
412,2023-11-03 07:25:03,2023-11-03 07:25:03,SanDisk Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,412
413,2023-11-03 07:25:02,2023-11-03 07:25:02,SanDisk SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,413
414,2023-11-03 07:25:02,2023-11-03 07:25:02,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,414
415,2023-11-03 07:25:02,2023-11-03 07:25:02,Sandisk Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,415
416,2023-11-03 07:25:02,2023-11-03 07:25:02,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,416
417,2023-11-03 07:25:02,2023-11-03 07:25:02,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,417
418,2023-11-03 07:25:02,2023-11-03 07:25:02,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,418
419,2023-11-03 07:25:02,2023-11-03 07:25:02,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,419
420,2023-11-03 07:25:02,2023-11-03 07:25:02,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,420
421,2023-11-03 07:25:02,2023-11-03 07:25:02,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,421
422,2023-11-03 07:25:02,2023-11-03 07:25:02,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,422
423,2023-11-03 07:25:02,2023-11-03 07:25:02,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,423
424,2023-11-03 07:25:02,2023-11-03 07:25:02,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,424
425,2023-11-03 07:25:02,2023-11-03 07:25:02,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,425
426,2023-11-03 07:25:02,2023-11-03 07:25:02,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,426
427,2023-11-03 07:25:01,2023-11-03 07:25:01,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,427
428,2023-11-03 07:25:01,2023-11-03 07:25:01,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,428
429,2023-11-03 07:25:01,2023-11-03 07:25:01,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,429
430,2023-11-03 07:25:01,2023-11-03 07:25:01,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,430
431,2023-11-03 07:25:01,2023-11-03 07:25:01,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,431
432,2023-11-03 07:25:01,2023-11-03 07:25:01,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,432
433,2023-11-03 07:25:01,2023-11-03 07:25:01,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,433
434,2023-11-03 07:25:01,2023-11-03 07:25:01,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,434
435,2023-11-03 07:25:01,2023-11-03 07:25:01,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,435
436,2023-11-03 07:25:01,2023-11-03 07:25:01,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,436
437,2023-11-03 07:25:01,2023-11-03 07:25:01,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,437
438,2023-11-03 07:25:01,2023-11-03 07:25:01,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,438
439,2023-11-03 07:25:01,2023-11-03 07:25:01,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,439
440,2023-11-03 07:25:00,2023-11-03 07:25:00,BARDI Dual Smart Plug,1,230000,440
441,2023-11-03 07:25:00,2023-11-03 07:25:00,Chino Pants Erigo,1,129000,441
442,2023-11-03 07:25:00,2023-11-03 07:25:00,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,442
443,2023-11-03 07:25:00,2023-11-03 07:25:00,Erigo T-Shirt Kuina Navy Unisex,1,250000,443
444,2023-11-03 07:25:00,2023-11-03 07:25:00,Erigo Chino Pants Beryl Emerald Unisex,1,149000,444
445,2023-11-03 07:25:00,2023-11-03 07:25:00,Erigo Jogger Pants Jessie Black,1,149000,445
446,2023-11-03 07:25:00,2023-11-03 07:25:00,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,446
447,2023-11-03 07:25:00,2023-11-03 07:25:00,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,447
448,2023-11-03 07:25:00,2023-11-03 07:25:00,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,448
449,2023-11-03 07:25:00,2023-11-03 07:25:00,Robot TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,449
450,2023-11-03 07:25:00,2023-11-03 07:25:00,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,450
451,2023-11-03 07:25:00,2023-11-03 07:25:00,SanDisk CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,451
452,2023-11-03 07:25:00,2023-11-03 07:25:00,SanDisk Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,452
453,2023-11-03 07:25:00,2023-11-03 07:25:00,SanDisk SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,453
454,2023-11-03 07:25:00,2023-11-03 07:25:00,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,454
455,2023-11-03 07:25:00,2023-11-03 07:25:00,Sandisk Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,455
456,2023-11-03 07:25:00,2023-11-03 07:25:00,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,456
457,2023-11-03 07:25:00,2023-11-03 07:25:00,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,457
458,2023-11-03 07:25:00,2023-11-03 07:25:00,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,458
459,2023-11-03 07:24:59,2023-11-03 07:24:59,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,459
460,2023-11-03 07:24:59,2023-11-03 07:24:59,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,460
461,2023-11-03 07:24:59,2023-11-03 07:24:59,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,461
462,2023-11-03 07:24:59,2023-11-03 07:24:59,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,462
463,2023-11-03 07:24:59,2023-11-03 07:24:59,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,463
464,2023-11-03 07:24:59,2023-11-03 07:24:59,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,464
465,2023-11-03 07:24:59,2023-11-03 07:24:59,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,465
466,2023-11-03 07:24:59,2023-11-03 07:24:59,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,466
467,2023-11-03 07:24:59,2023-11-03 07:24:59,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,467
468,2023-11-03 07:24:59,2023-11-03 07:24:59,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,468
469,2023-11-03 07:24:59,2023-11-03 07:24:59,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,469
470,2023-11-03 07:24:59,2023-11-03 07:24:59,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,470
471,2023-11-03 07:24:59,2023-11-03 07:24:59,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,471
472,2023-11-03 07:24:59,2023-11-03 07:24:59,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,472
473,2023-11-03 07:24:58,2023-11-03 07:24:58,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,473
474,2023-11-03 07:24:58,2023-11-03 07:24:58,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,474
475,2023-11-03 07:24:58,2023-11-03 07:24:58,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,475
476,2023-11-03 07:24:58,2023-11-03 07:24:58,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,476
477,2023-11-03 07:24:58,2023-11-03 07:24:58,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,477
478,2023-11-03 07:24:58,2023-11-03 07:24:58,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,478
479,2023-11-03 07:24:58,2023-11-03 07:24:58,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,479
480,2023-11-03 07:24:58,2023-11-03 07:24:58,BARDI Dual Smart Plug,1,230000,480
481,2023-11-03 07:24:57,2023-11-03 07:24:57,Chino Pants Erigo,1,129000,481
482,2023-11-03 07:24:57,2023-11-03 07:24:57,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,482
483,2023-11-03 07:24:57,2023-11-03 07:24:57,Erigo T-Shirt Kuina Navy Unisex,1,250000,483
484,2023-11-03 07:24:57,2023-11-03 07:24:57,Erigo Chino Pants Beryl Emerald Unisex,1,149000,484
485,2023-11-03 07:24:57,2023-11-03 07:24:57,Erigo Jogger Pants Jessie Black,1,149000,485
486,2023-11-03 07:24:57,2023-11-03 07:24:57,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,486
487,2023-11-03 07:24:57,2023-11-03 07:24:57,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,487
488,2023-11-03 07:24:56,2023-11-03 07:24:56,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,488
489,2023-11-03 07:24:56,2023-11-03 07:24:56,Robot TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,489
490,2023-11-03 07:24:56,2023-11-03 07:24:56,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,490
491,2023-11-03 07:24:56,2023-11-03 07:24:56,SanDisk CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,491
492,2023-11-03 07:24:56,2023-11-03 07:24:56,SanDisk Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,492
493,2023-11-03 07:24:56,2023-11-03 07:24:56,SanDisk SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,493
494,2023-11-03 07:24:56,2023-11-03 07:24:56,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,494
495,2023-11-03 07:24:56,2023-11-03 07:24:56,Sandisk Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,495
496,2023-11-03 07:24:56,2023-11-03 07:24:56,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,496
497,2023-11-03 07:24:56,2023-11-03 07:24:56,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,497
498,2023-11-03 07:24:56,2023-11-03 07:24:56,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,498
499,2023-11-03 07:24:56,2023-11-03 07:24:56,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,499
500,2023-11-03 07:24:56,2023-11-03 07:24:56,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,500
501,2023-11-03 07:24:56,2023-11-03 07:24:56,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,501
502,2023-11-03 07:24:56,2023-11-03 07:24:56,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,502
503,2023-11-03 07:24:56,2023-11-03 07:24:56,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,503
504,2023-11-03 07:24:55,2023-11-03 07:24:55,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,504
505,2023-11-03 07:24:55,2023-11-03 07:24:55,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,505
506,2023-11-03 07:24:55,2023-11-03 07:24:55,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,506
507,2023-11-03 07:24:55,2023-11-03 07:24:55,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,507
508,2023-11-03 07:24:55,2023-11-03 07:24:55,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,508
509,2023-11-03 07:24:55,2023-11-03 07:24:55,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,509
510,2023-11-03 07:24:55,2023-11-03 07:24:55,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,510
511,2023-11-03 07:24:55,2023-11-03 07:24:55,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,511
512,2023-11-03 07:24:55,2023-11-03 07:24:55,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,512
513,2023-11-03 07:24:55,2023-11-03 07:24:55,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,513
514,2023-11-03 07:24:55,2023-11-03 07:24:55,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,514
515,2023-11-03 07:24:55,2023-11-03 07:24:55,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,515
516,2023-11-03 07:24:55,2023-11-03 07:24:55,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,516
517,2023-11-03 07:24:55,2023-11-03 07:24:55,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,517
518,2023-11-03 07:24:55,2023-11-03 07:24:55,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,518
519,2023-11-03 07:24:55,2023-11-03 07:24:55,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,519
520,2023-11-03 07:24:55,2023-11-03 07:24:55,BARDI Dual Smart Plug,1,230000,520
521,2023-11-03 07:24:55,2023-11-03 07:24:55,Chino Pants Erigo,1,129000,521
522,2023-11-03 07:24:55,2023-11-03 07:24:55,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,522
523,2023-11-03 07:24:55,2023-11-03 07:24:55,Erigo T-Shirt Kuina Navy Unisex,1,250000,523
524,2023-11-03 07:24:55,2023-11-03 07:24:55,Erigo Chino Pants Beryl Emerald Unisex,1,149000,524
525,2023-11-03 07:24:54,2023-11-03 07:24:54,Erigo Jogger Pants Jessie Black,1,149000,525
526,2023-11-03 07:24:54,2023-11-03 07:24:54,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,526
527,2023-11-03 07:24:54,2023-11-03 07:24:54,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,527
528,2023-11-03 07:24:54,2023-11-03 07:24:54,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,528
529,2023-11-03 07:24:54,2023-11-03 07:24:54,Robot TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,529
530,2023-11-03 07:24:54,2023-11-03 07:24:54,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,530
531,2023-11-03 07:24:54,2023-11-03 07:24:54,SanDisk CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,531
532,2023-11-03 07:24:54,2023-11-03 07:24:54,SanDisk Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,532
533,2023-11-03 07:24:54,2023-11-03 07:24:54,SanDisk SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,533
534,2023-11-03 07:24:54,2023-11-03 07:24:54,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,534
535,2023-11-03 07:24:54,2023-11-03 07:24:54,Sandisk Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,535
536,2023-11-03 07:24:54,2023-11-03 07:24:54,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,536
537,2023-11-03 07:24:54,2023-11-03 07:24:54,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,537
538,2023-11-03 07:24:54,2023-11-03 07:24:54,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,538
539,2023-11-03 07:24:54,2023-11-03 07:24:54,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,539
540,2023-11-03 07:24:54,2023-11-03 07:24:54,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,540
541,2023-11-03 07:24:54,2023-11-03 07:24:54,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,541
542,2023-11-03 07:24:54,2023-11-03 07:24:54,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,542
543,2023-11-03 07:24:54,2023-11-03 07:24:54,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,543
544,2023-11-03 07:24:53,2023-11-03 07:24:53,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,544
545,2023-11-03 07:24:53,2023-11-03 07:24:53,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,545
546,2023-11-03 07:24:53,2023-11-03 07:24:53,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,546
547,2023-11-03 07:24:53,2023-11-03 07:24:53,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,547
548,2023-11-03 07:24:53,2023-11-03 07:24:53,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,548
549,2023-11-03 07:24:53,2023-11-03 07:24:53,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,549
550,2023-11-03 07:24:53,2023-11-03 07:24:53,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,550
551,2023-11-03 07:24:53,2023-11-03 07:24:53,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,551
552,2023-11-03 07:24:53,2023-11-03 07:24:53,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,552
553,2023-11-03 07:24:53,2023-11-03 07:24:53,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,553
554,2023-11-03 07:24:53,2023-11-03 07:24:53,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,554
555,2023-11-03 07:24:53,2023-11-03 07:24:53,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,555
556,2023-11-03 07:24:53,2023-11-03 07:24:53,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,556
