id,created_at,updated_at,name,quantity,price,order
465,2023-11-03 07:24:59,2023-11-15 11:14:45,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,465
464,2023-11-03 07:24:59,2023-11-15 11:14:45,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,464
463,2023-11-03 07:24:59,2023-11-15 11:14:45,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,463
462,2023-11-03 07:24:59,2023-11-15 11:14:45,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,462
461,2023-11-03 07:24:59,2023-11-15 11:14:44,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,461
460,2023-11-03 07:24:59,2023-11-15 11:14:44,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,460
459,2023-11-03 07:24:59,2023-11-15 11:14:44,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,459
480,2023-11-03 07:24:58,2023-11-15 11:14:46,BARDI Dual Smart Plug,1,230000,480
479,2023-11-03 07:24:58,2023-11-15 11:14:46,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,479
478,2023-11-03 07:24:58,2023-11-15 11:14:46,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,478
477,2023-11-03 07:24:58,2023-11-15 11:14:46,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,477
476,2023-11-03 07:24:58,2023-11-15 11:14:46,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,476
475,2023-11-03 07:24:58,2023-11-15 11:14:46,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,475
474,2023-11-03 07:24:58,2023-11-15 11:14:46,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,474
473,2023-11-03 07:24:58,2023-11-15 11:14:46,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,473
487,2023-11-03 07:24:57,2023-11-15 11:14:47,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,487
486,2023-11-03 07:24:57,2023-11-15 11:14:47,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,486
485,2023-11-03 07:24:57,2023-11-15 11:14:47,Erigo Jogger Pants Jessie Black,1,149000,485
484,2023-11-03 07:24:57,2023-11-15 11:14:47,Erigo Chino Pants Beryl Emerald Unisex,1,149000,484
483,2023-11-03 07:24:57,2023-11-15 11:14:47,Erigo T-Shirt Kuina Navy Unisex,1,250000,483
482,2023-11-03 07:24:57,2023-11-15 11:14:47,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,482
481,2023-11-03 07:24:57,2023-11-15 11:14:46,Chino Pants Erigo,1,129000,481
503,2023-11-03 07:24:56,2023-11-15 11:14:49,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,503
502,2023-11-03 07:24:56,2023-11-15 11:14:49,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,502
501,2023-11-03 07:24:56,2023-11-15 11:14:49,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,501
500,2023-11-03 07:24:56,2023-11-15 11:14:49,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,500
499,2023-11-03 07:24:56,2023-11-15 11:14:49,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,499
498,2023-11-03 07:24:56,2023-11-15 11:14:49,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,498
497,2023-11-03 07:24:56,2023-11-15 11:14:48,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,497
496,2023-11-03 07:24:56,2023-11-15 11:14:48,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,496
495,2023-11-03 07:24:56,2023-11-15 11:14:48,SANDISK Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,495
494,2023-11-03 07:24:56,2023-11-15 11:14:48,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,494
493,2023-11-03 07:24:56,2023-11-15 11:14:48,SANDISK SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,493
492,2023-11-03 07:24:56,2023-11-15 11:14:48,SANDISK Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,492
491,2023-11-03 07:24:56,2023-11-15 11:14:48,SANDISK CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,491
490,2023-11-03 07:24:56,2023-11-15 11:14:48,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,490
489,2023-11-03 07:24:56,2023-11-15 11:14:48,ROBOT TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,489
488,2023-11-03 07:24:56,2023-11-15 11:14:48,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,488
524,2023-11-03 07:24:55,2023-11-15 11:14:52,Erigo Chino Pants Beryl Emerald Unisex,1,149000,524
523,2023-11-03 07:24:55,2023-11-15 11:14:52,Erigo T-Shirt Kuina Navy Unisex,1,250000,523
522,2023-11-03 07:24:55,2023-11-15 11:14:52,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,522
521,2023-11-03 07:24:55,2023-11-15 11:14:52,Chino Pants Erigo,1,129000,521
520,2023-11-03 07:24:55,2023-11-15 11:14:52,BARDI Dual Smart Plug,1,230000,520
519,2023-11-03 07:24:55,2023-11-15 11:14:51,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,519
518,2023-11-03 07:24:55,2023-11-15 11:14:51,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,518
517,2023-11-03 07:24:55,2023-11-15 11:14:51,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,517
516,2023-11-03 07:24:55,2023-11-15 11:14:51,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,516
515,2023-11-03 07:24:55,2023-11-15 11:14:51,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,515
514,2023-11-03 07:24:55,2023-11-15 11:14:51,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,514
513,2023-11-03 07:24:55,2023-11-15 11:14:51,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,513
512,2023-11-03 07:24:55,2023-11-15 11:14:51,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,512
511,2023-11-03 07:24:55,2023-11-15 11:14:51,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,511
510,2023-11-03 07:24:55,2023-11-15 11:14:50,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,510
509,2023-11-03 07:24:55,2023-11-15 11:14:50,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,509
508,2023-11-03 07:24:55,2023-11-15 11:14:50,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,508
507,2023-11-03 07:24:55,2023-11-15 11:14:50,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,507
506,2023-11-03 07:24:55,2023-11-15 11:14:50,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,506
505,2023-11-03 07:24:55,2023-11-15 11:14:50,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,505
504,2023-11-03 07:24:55,2023-11-15 11:14:49,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,504
543,2023-11-03 07:24:54,2023-11-15 11:14:54,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,543
542,2023-11-03 07:24:54,2023-11-15 11:14:54,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,542
541,2023-11-03 07:24:54,2023-11-15 11:14:54,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,541
540,2023-11-03 07:24:54,2023-11-15 11:14:54,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,540
539,2023-11-03 07:24:54,2023-11-15 11:14:54,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,539
538,2023-11-03 07:24:54,2023-11-15 11:14:54,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,538
537,2023-11-03 07:24:54,2023-11-15 11:14:54,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,537
536,2023-11-03 07:24:54,2023-11-15 11:14:54,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,536
535,2023-11-03 07:24:54,2023-11-15 11:14:53,SANDISK Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,535
534,2023-11-03 07:24:54,2023-11-15 11:14:53,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,534
533,2023-11-03 07:24:54,2023-11-15 11:14:53,SANDISK SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,533
532,2023-11-03 07:24:54,2023-11-15 11:14:53,SANDISK Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,532
531,2023-11-03 07:24:54,2023-11-15 11:14:53,SANDISK CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,531
530,2023-11-03 07:24:54,2023-11-15 11:14:53,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,530
529,2023-11-03 07:24:54,2023-11-15 11:14:53,ROBOT TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,529
528,2023-11-03 07:24:54,2023-11-15 11:14:52,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,528
527,2023-11-03 07:24:54,2023-11-15 11:14:52,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,527
526,2023-11-03 07:24:54,2023-11-15 11:14:52,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,526
525,2023-11-03 07:24:54,2023-11-15 11:14:52,Erigo Jogger Pants Jessie Black,1,149000,525
560,2023-11-03 07:24:53,2023-11-15 11:14:57,BARDI Dual Smart Plug,1,230000,560
559,2023-11-03 07:24:53,2023-11-15 11:14:57,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,559
558,2023-11-03 07:24:53,2023-11-15 11:14:56,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,558
557,2023-11-03 07:24:53,2023-11-15 11:14:56,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,557
556,2023-11-03 07:24:53,2023-11-15 11:14:56,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,556
555,2023-11-03 07:24:53,2023-11-15 11:14:56,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,555
554,2023-11-03 07:24:53,2023-11-15 11:14:56,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,554
553,2023-11-03 07:24:53,2023-11-15 11:14:56,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,553
552,2023-11-03 07:24:53,2023-11-15 11:14:56,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,552
551,2023-11-03 07:24:53,2023-11-15 11:14:56,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,551
550,2023-11-03 07:24:53,2023-11-15 11:14:56,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,550
549,2023-11-03 07:24:53,2023-11-15 11:14:55,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,549
548,2023-11-03 07:24:53,2023-11-15 11:14:55,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,548
547,2023-11-03 07:24:53,2023-11-15 11:14:55,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,547
546,2023-11-03 07:24:53,2023-11-15 11:14:55,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,546
545,2023-11-03 07:24:53,2023-11-15 11:14:54,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,545
544,2023-11-03 07:24:53,2023-11-15 11:14:54,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,544
568,2023-11-03 07:24:52,2023-11-15 11:14:57,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,568
567,2023-11-03 07:24:52,2023-11-15 11:14:57,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,567
566,2023-11-03 07:24:52,2023-11-15 11:14:57,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,566
565,2023-11-03 07:24:52,2023-11-15 11:14:57,Erigo Jogger Pants Jessie Black,1,149000,565
564,2023-11-03 07:24:52,2023-11-15 11:14:57,Erigo Chino Pants Beryl Emerald Unisex,1,149000,564
563,2023-11-03 07:24:52,2023-11-15 11:14:57,Erigo T-Shirt Kuina Navy Unisex,1,250000,563
562,2023-11-03 07:24:52,2023-11-15 11:14:57,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,562
561,2023-11-03 07:24:52,2023-11-15 11:14:57,Chino Pants Erigo,1,129000,561
582,2023-11-03 07:24:51,2023-11-15 11:14:59,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,582
581,2023-11-03 07:24:51,2023-11-15 11:14:58,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,581
580,2023-11-03 07:24:51,2023-11-15 11:14:58,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,580
579,2023-11-03 07:24:51,2023-11-15 11:14:58,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,579
578,2023-11-03 07:24:51,2023-11-15 11:14:58,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,578
577,2023-11-03 07:24:51,2023-11-15 11:14:58,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,577
576,2023-11-03 07:24:51,2023-11-15 11:14:58,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,576
575,2023-11-03 07:24:51,2023-11-15 11:14:58,SANDISK Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,575
574,2023-11-03 07:24:51,2023-11-15 11:14:58,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,574
573,2023-11-03 07:24:51,2023-11-15 11:14:58,SANDISK SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,573
572,2023-11-03 07:24:51,2023-11-15 11:14:58,SANDISK Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,572
571,2023-11-03 07:24:51,2023-11-15 11:14:58,SANDISK CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,571
570,2023-11-03 07:24:51,2023-11-15 11:14:57,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,570
569,2023-11-03 07:24:51,2023-11-15 11:14:57,ROBOT TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,569
593,2023-11-03 07:24:50,2023-11-15 11:15:00,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,593
592,2023-11-03 07:24:50,2023-11-15 11:15:00,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,592
591,2023-11-03 07:24:50,2023-11-15 11:15:00,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,591
590,2023-11-03 07:24:50,2023-11-15 11:14:59,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,590
589,2023-11-03 07:24:50,2023-11-15 11:14:59,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,589
588,2023-11-03 07:24:50,2023-11-15 11:14:59,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,588
587,2023-11-03 07:24:50,2023-11-15 11:14:59,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,587
586,2023-11-03 07:24:50,2023-11-15 11:14:59,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,586
585,2023-11-03 07:24:50,2023-11-15 11:14:59,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,585
584,2023-11-03 07:24:50,2023-11-15 11:14:59,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,584
583,2023-11-03 07:24:50,2023-11-15 11:14:59,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,583
611,2023-11-03 07:24:49,2023-11-15 11:15:02,SANDISK CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,611
610,2023-11-03 07:24:49,2023-11-15 11:15:01,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,610
609,2023-11-03 07:24:49,2023-11-15 11:15:01,ROBOT TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,609
608,2023-11-03 07:24:49,2023-11-15 11:15:01,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,608
607,2023-11-03 07:24:49,2023-11-15 11:15:01,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,607
606,2023-11-03 07:24:49,2023-11-15 11:15:01,ROBOT - Mousepad Anti Slip RP05 Gaming Polos Hitam Murah Rubber Original,1,14900,606
605,2023-11-03 07:24:49,2023-11-15 11:15:01,Erigo Jogger Pants Jessie Black,1,149000,605
604,2023-11-03 07:24:49,2023-11-15 11:15:01,Erigo Chino Pants Beryl Emerald Unisex,1,149000,604
603,2023-11-03 07:24:49,2023-11-15 11:15:01,Erigo T-Shirt Kuina Navy Unisex,1,250000,603
602,2023-11-03 07:24:49,2023-11-15 11:15:01,Erigo Coach Jacket Fujinkai Black Unisex,1,155000,602
601,2023-11-03 07:24:49,2023-11-15 11:15:01,Chino Pants Erigo,1,129000,601
600,2023-11-03 07:24:49,2023-11-15 11:15:01,BARDI Dual Smart Plug,1,230000,600
599,2023-11-03 07:24:49,2023-11-15 11:15:01,BARDI Bundling Smart IP Camera CCTV Outdoor PTZ + Micro SD,1,15000,599
598,2023-11-03 07:24:49,2023-11-15 11:15:00,BARDI Smart UNIVERSAL IR REMOTE 12M Wifi Wireless IoT For Home Automation,1,135000,598
597,2023-11-03 07:24:49,2023-11-15 11:15:00,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,597
596,2023-11-03 07:24:49,2023-11-15 11:15:00,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,596
595,2023-11-03 07:24:49,2023-11-15 11:15:00,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,595
594,2023-11-03 07:24:49,2023-11-15 11:15:00,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,594
624,2023-11-03 07:24:48,2023-11-15 11:15:03,GM Bear Organizer Rak Multifungsi P0177 - Organizer Storage Shelves Space Efficient Drawer,1,124500,624
623,2023-11-03 07:24:48,2023-11-15 11:15:03,GM Bear Wajan 16cm 1072 - Fry Pan Penggorengan Mini,1,34900,623
622,2023-11-03 07:24:48,2023-11-15 11:15:03,GM Bear Spatula Set isi 6psc 1073 - Utensil Spatula Sutil Set,1,26010,622
621,2023-11-03 07:24:48,2023-11-15 11:15:02,GM Bear Panci Listrik Fry Pan Electric (2in1) 1692 - Panci Penggorengan Keramik Elektrik Free Steamer,1,99000,621
620,2023-11-03 07:24:48,2023-11-15 11:15:02,Teamgroup SSD TEAM MP33 256GB M.2 NVMe (1800MB/s),1,297000,620
619,2023-11-03 07:24:48,2023-11-15 11:15:02,Teamgroup Elite Plus Memory DDR4 4GB PC 2666Mhz ( 21300 ) Black,1,240000,619
618,2023-11-03 07:24:48,2023-11-15 11:15:02,TEAMGROUP SSD 2.5 GX2 128GB Grey,1,220000,618
617,2023-11-03 07:24:48,2023-11-15 11:15:02,TEAMGROUP SSD 2.5 CX2 Series 256GB Sata3,1,285000,617
616,2023-11-03 07:24:48,2023-11-15 11:15:02,TEAMGROUP SSD M2 SATA 2280 MS30 2TB ( 2000GB ),1,3020000,616
615,2023-11-03 07:24:48,2023-11-15 11:15:02,SANDISK Ultra Micro SDXC UHS I A1 140Mbps 128GB Micro Sd Card Class 10 - QUAB,1,178000,615
614,2023-11-03 07:24:48,2023-11-15 11:15:02,SANDISK FLASHDISK 128GB / USB FLASH 128GB / SANDISK BLADE CZ50 128GB,1,124500,614
613,2023-11-03 07:24:48,2023-11-15 11:15:02,SANDISK SSD PLUS Solid 240GB SPEED UP/TO 530MB/S,1,541500,613
612,2023-11-03 07:24:48,2023-11-15 11:15:02,SANDISK Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,612
637,2023-11-03 07:24:47,2023-11-15 11:15:04,BARDI Smart LIGHT BULB RGBWW 12W Wifi Wireless IoT - Home Automation (Lampu Tidur Kekinian),1,120000,637
636,2023-11-03 07:24:47,2023-11-15 11:15:04,BARDI Smart Indoor PTZ IP Camera CCTV Wifi IoT Home Automation + Micro SD,1,108000,636
635,2023-11-03 07:24:47,2023-11-15 11:15:04,"Xiaomi POCO M5 (4/64GB) | (4/128GB) Helio G99 50MP AI Triple Kamera Layar 90Hz FHD+ 6,58” 5000mAh NFC",1,1599000,635
634,2023-11-03 07:24:47,2023-11-15 11:15:04,"Xiaomi TV Box S (2nd Gen) 4K Ultra HD Streaming Media Player, Google TV Box with 2GB RAM 8GB ROM, 2.4G/5G Dual WiFi, Bluetooth 5.2 & Dolby Audio and DTS-HD, Dolby Vision, HDR10+",1,1044802,634
633,2023-11-03 07:24:47,2023-11-15 11:15:04,Xiaomi POCO X5 Pro 5G (6GB/128GB) | (8GB/256GB) Snapdragon 778G 5G 120Hz AMOLED 67W 108MP NFC,1,3819000,633
632,2023-11-03 07:24:47,2023-11-15 11:15:04,Xiaomi Redmi Buds 4 Active - Bluetooth® 5.3 IPX4 Baterai Hingga 28 Jam Koneksi Mudah,1,249000,632
631,2023-11-03 07:24:47,2023-11-15 11:15:04,Xiaomi TV A2 43 [FHD] Smart HD Dolby Audio� Android TV� Google Play Netflix Disney+,1,2790000,631
630,2023-11-03 07:24:47,2023-11-15 11:15:03,Rinnai Kompor Gas 2 Tungku RI 2 RSP / 2 RSP,1,1859300,630
629,2023-11-03 07:24:47,2023-11-15 11:15:03,Rinnai Kompor Gas 1 Tungku RI 301S / 301S,1,220900,629
628,2023-11-03 07:24:47,2023-11-15 11:15:03,Rinnai Sparepart Burner Head Tornado Kompor Seri 5/6/7,1,87100,628
627,2023-11-03 07:24:47,2023-11-15 11:15:03,Rinnai Kompor Gas 1 Tungku RI TL 289 / TL289,1,696000,627
626,2023-11-03 07:24:47,2023-11-15 11:15:03,Rinnai Kompor Gas 3 Tungku RI 524 E,1,874700,626
625,2023-11-03 07:24:47,2023-11-15 11:15:03,GM Bear Alat Pemanggang Daging Hotpot Elektrik (2 in 1) 1247 - Denki BBQ Grill Pan Steamboat Electric,1,34900,625
652,2023-11-03 07:24:46,2023-11-15 11:15:06,SANDISK Max Endurance 128GB 100MB/s MicroSDXC - 4K Ultra HD,1,541500,652
651,2023-11-03 07:24:46,2023-11-15 11:15:06,SANDISK CZ50 Cruzer Blade USB 2.0 - 8 GB,1,38500,651
650,2023-11-03 07:24:46,2023-11-15 11:15:06,ROBOT Stand Holder Laptop Portable Lipat Anti Slip Kompatibel dengan Semua Jenis Laptop dan Tablet RT-LS03 Original,1,45900,650
649,2023-11-03 07:24:46,2023-11-15 11:15:06,ROBOT TWS Wireless Earphone Airbuds T30 PLUS Original BT 5.3 Original Garansi 1 Tahun,1,134900,649
648,2023-11-03 07:24:46,2023-11-15 11:15:05,ROBOT Portable Mini Wireless Set Combo Keyboard and Mouse KM3100 Original Garansi 1 Tahun,1,151900,648
647,2023-11-03 07:24:46,2023-11-15 11:15:05,Mouse Wireless ROBOT M205 2.4G 1600DPI Receiver USB untuk PC Laptop-Garansi Resmi 1 Tahun,1,89900,647
